event_id,homeTeam,awayTeam,homeGoals,awayGoals,h_player_0,h_position_0,h_score_0,h_player_1,h_position_1,h_score_1,h_player_2,h_position_2,h_score_2,h_player_3,h_position_3,h_score_3,h_player_4,h_position_4,h_score_4,h_player_5,h_position_5,h_score_5,h_player_6,h_position_6,h_score_6,h_player_7,h_position_7,h_score_7,h_player_8,h_position_8,h_score_8,h_player_9,h_position_9,h_score_9,h_player_10,h_position_10,h_score_10,a_player_11,a_position_11,a_score_11,a_player_12,a_position_12,a_score_12,a_player_13,a_position_13,a_score_13,a_player_14,a_position_14,a_score_14,a_player_15,a_position_15,a_score_15,a_player_16,a_position_16,a_score_16,a_player_17,a_position_17,a_score_17,a_player_18,a_position_18,a_score_18,a_player_19,a_position_19,a_score_19,a_player_20,a_position_20,a_score_20,a_player_21,a_position_21,a_score_21
8896963,West Bromwich Albion,Leicester City,0,3,Sam Johnstone,G,6.4,Darnell Furlong,D,6.5,Semi Ajayi,D,5.4,Kyle Bartley,D,6.1,Dara OShea,D,6.3,Kieran Gibbs,D,6.1,Matheus Pereira,M,6.7,Jake Livermore,M,6.7,Romaine Sawyers,M,6.1,Grady Diangana,M,6.0,Callum Robinson,F,6.4,Kasper Schmeichel,G,7.1,Timothy Castagne,D,8.0,Wilfred Ndidi,D,7.6,Çağlar Söyüncü,D,7.1,James Justin,D,7.6,Nampalys Mendy,M,6.8,Ayoze Pérez,M,6.4,Youri Tielemans,M,7.4,Dennis Praet,M,7.5,Harvey Barnes,M,7.6,Jamie Vardy,F,8.3
8896992,Tottenham,Everton,0,1,Hugo Lloris,G,6.5,Matt Doherty,D,6.7,Toby Alderweireld,D,6.8,Eric Dier,D,6.6,Ben Davies,D,7.0,Pierre-Emile Højbjerg,M,6.7,Harry Winks,M,6.5,Lucas Moura,M,5.5,Dele Alli,M,6.5,Heung-Min Son,M,7.1,Harry Kane,F,7.0,Jordan Pickford,G,8.2,Séamus Coleman,D,7.5,Yerry Mina,D,7.4,Michael Keane,D,7.4,Lucas Digne,D,7.9,Abdoulaye Doucouré,M,7.5,Allan,M,6.8,André Gomes,M,6.7,James Rodríguez,F,8.1,Dominic Calvert-Lewin,F,7.7,Richarlison,F,8.2
8896986,Sheffield United,Wolverhampton,0,2,Aaron Ramsdale,G,6.4,Chris Basham,D,6.7,John Egan,D,6.4,Jack OConnell,D,6.4,George Baldock,M,6.5,John Lundstram,M,6.6,Oliver Norwood,M,7.0,John Fleck,M,6.3,Enda Stevens,M,7.0,Oliver McBurnie,F,7.6,Billy Sharp,F,6.2,Rui Patrício,G,7.2,Willy Boly,D,7.2,Conor Coady,D,7.4,Romain Saïss,D,8.6,Adama Traoré,M,6.9,Leander Dendoncker,M,7.3,João Moutinho,M,7.2,Fernando Marçal,M,7.0,Raúl Jiménez,F,7.4,Daniel Podence,F,7.5,Pedro Neto,F,7.0
8896998,Brighton & Hove Albion,Chelsea,1,3,Mathew Ryan,G,5.8,Ben White,D,6.3,Lewis Dunk,D,7.0,Adam Webster,D,6.9,Tariq Lamptey,M,7.2,Adam Lallana,M,6.7,Yves Bissouma,M,6.9,Steven Alzate,M,6.8,Solly March,M,7.0,Neal Maupay,F,6.2,Leandro Trossard,F,7.4,Kepa Arrizabalaga,G,5.8,Reece James,D,8.5,Andreas Christensen,D,7.2,Kurt Zouma,D,7.7,Marcos Alonso,D,6.8,NGolo Kanté,M,7.3,Jorginho,M,8.0,Kai Havertz,M,6.5,Mason Mount,M,6.9,Ruben Loftus-Cheek,F,6.2,Timo Werner,F,7.2
8896970,Everton,West Bromwich Albion,5,2,Jordan Pickford,G,6.1,Séamus Coleman,D,6.4,Yerry Mina,D,6.9,Michael Keane,D,7.5,Lucas Digne,D,7.7,Abdoulaye Doucouré,M,6.8,Allan,M,7.3,André Gomes,M,6.4,James Rodríguez,F,8.7,Dominic Calvert-Lewin,F,9.0,Richarlison,F,8.1,Sam Johnstone,G,5.3,Darnell Furlong,D,5.7,Semi Ajayi,D,5.8,Kyle Bartley,D,6.1,Dara OShea,D,6.5,Kieran Gibbs,D,5.4,Matheus Pereira,M,7.4,Jake Livermore,M,6.8,Romaine Sawyers,M,6.2,Grady Diangana,M,7.0,Callum Robinson,F,6.4
8896915,Leeds United,Fulham,4,3,Illan Meslier,G,6.3,Luke Ayling,D,6.5,Robin Koch,D,6.6,Liam Cooper,D,6.5,Stuart Dallas,D,6.9,Kalvin Phillips,M,7.5,Hélder Costa,M,7.6,Rodrigo,M,6.4,Mateusz Klich,M,7.3,Jack Harrison,M,5.7,Patrick Bamford,F,8.0,Alphonse Aréola,G,6.1,Kenny Tete,D,7.0,Michael Hector,D,6.1,Denis Odoi,D,6.2,Joe Bryan,D,6.8,André Zambo Anguissa,M,7.8,Harrison Reed,M,6.9,Aboubakar Kamara,M,5.9,Joshua Onomah,M,6.1,Ivan Cavaleiro,M,6.2,Aleksandar Mitrović,F,8.4
8896928,Manchester United,Crystal Palace,1,3,David De Gea,G,6.1,Timothy Fosu-Mensah,D,7.0,Victor Lindelöf,D,6.4,Harry Maguire,D,7.0,Luke Shaw,D,6.9,Paul Pogba,M,6.8,Scott McTominay,M,7.6,Daniel James,M,6.5,Bruno Fernandes,M,7.5,Marcus Rashford,M,6.3,Anthony Martial,F,5.9,Vicente Guaita,G,6.5,Joel Ward,D,7.3,Cheikhou Kouyaté,D,7.1,Mamadou Sakho,D,7.0,Tyrick Mitchell,D,6.9,Andros Townsend,M,7.4,James McArthur,M,7.7,James McCarthy,M,7.0,Jeffrey Schlupp,M,7.5,Jordan Ayew,F,6.8,Wilfried Zaha,F,8.5
8896947,Arsenal,West Ham United,2,1,Bernd Leno,G,6.5,Rob Holding,D,6.6,Gabriel,D,7.6,Sead Kolašinac,D,6.7,Héctor Bellerín,M,6.6,Dani Ceballos,M,8.4,Granit Xhaka,M,7.1,Bukayo Saka,M,7.3,Willian,F,7.0,Alexandre Lacazette,F,7.1,Pierre-Emerick Aubameyang,F,7.4,Łukasz Fabiański,G,6.2,Ryan Fredericks,D,6.9,Issa Diop,D,6.9,Angelo Ogbonna,D,6.7,Aaron Cresswell,D,7.2,Arthur Masuaku,D,6.6,Jarrod Bowen,M,6.6,Tomáš Souček,M,6.5,Declan Rice,M,7.1,Pablo Fornals,M,6.5,Michail Antonio,F,6.5
8896924,Southampton,Tottenham,2,5,Alex McCarthy,G,5.3,Kyle Walker-Peters,D,6.8,Jack Stephens,D,5.7,Jan Bednarek,D,5.9,Ryan Bertrand,D,5.8,Stuart Armstrong,M,6.8,James Ward-Prowse,M,6.4,Oriol Romeu,M,6.4,Moussa Djenepo,M,6.4,Che Adams,F,6.1,Danny Ings,F,7.8,Hugo Lloris,G,7.3,Matt Doherty,D,6.3,Davinson Sánchez,D,6.6,Eric Dier,D,6.8,Ben Davies,D,5.9,Pierre-Emile Højbjerg,M,6.7,Harry Winks,M,6.5,Tanguy Ndombélé,M,6.6,Lucas Moura,F,6.3,Harry Kane,F,9.9,Heung-Min Son,F,10.0
8896922,Newcastle United,Brighton & Hove Albion,0,3,Karl Darlow,G,6.3,Javier Manquillo,D,6.0,Jamaal Lascelles,D,6.3,Federico Fernández,D,6.1,Jamal Lewis,D,6.1,Jeff Hendrick,M,6.5,Jonjo Shelvey,M,6.9,Isaac Hayden,M,6.7,Allan Saint-Maximin,M,6.0,Andy Carroll,F,6.7,Callum Wilson,F,6.1,Mathew Ryan,G,7.0,Ben White,D,7.0,Lewis Dunk,D,7.3,Adam Webster,D,6.8,Tariq Lamptey,M,7.3,Yves Bissouma,M,6.7,Steven Alzate,M,6.6,Solly March,M,6.9,Leandro Trossard,F,7.8,Aaron Connolly,F,7.5,Neal Maupay,F,8.9
8897016,Chelsea,Liverpool,0,2,Kepa Arrizabalaga,G,6.2,Reece James,D,6.6,Andreas Christensen,D,6.5,Kurt Zouma,D,6.8,Marcos Alonso,D,6.4,NGolo Kanté,M,6.9,Jorginho,M,5.9,Mateo Kovačić,M,6.7,Mason Mount,F,6.9,Kai Havertz,F,6.6,Timo Werner,F,7.1,Alisson,G,8.1,Trent Alexander-Arnold,D,7.8,Fabinho,D,7.3,Virgil van Dijk,D,7.0,Andrew Robertson,D,7.2,Naby Keïta,M,6.6,Jordan Henderson,M,6.7,Georginio Wijnaldum,M,6.5,Mohamed Salah,F,7.4,Roberto Firmino,F,7.5,Sadio Mané,F,9.0
8896919,Leicester City,Burnley,4,2,Kasper Schmeichel,G,6.6,Timothy Castagne,D,7.2,Wilfred Ndidi,D,6.9,Çağlar Söyüncü,D,7.3,James Justin,D,6.8,Nampalys Mendy,M,6.4,Ayoze Pérez,M,6.4,Youri Tielemans,M,7.2,Dennis Praet,M,7.7,Harvey Barnes,M,8.1,Jamie Vardy,F,6.5,Nick Pope,G,5.6,Phil Bardsley,D,6.6,Kevin Long,D,6.4,Jimmy Dunne,D,7.5,Charlie Taylor,D,7.2,Robbie Brady,M,6.9,Ashley Westwood,M,6.9,Josh Brownhill,M,6.6,Dwight McNeil,M,6.7,Jay Rodriguez,F,6.8,Chris Wood,F,6.6
8896950,Aston Villa,Sheffield United,1,0,Emiliano Martínez,G,7.8,Matty Cash,D,7.4,Ezri Konsa,D,8.1,Tyrone Mings,D,7.7,Matt Targett,D,6.8,Conor Hourihane,M,7.1,Douglas Luiz,M,7.3,John McGinn,M,6.8,Trezeguet,F,7.3,Ollie Watkins,F,6.8,Jack Grealish,F,7.3,Aaron Ramsdale,G,6.4,Chris Basham,D,6.9,John Egan,D,3.0,Jack OConnell,D,7.0,George Baldock,M,6.9,John Lundstram,M,6.1,Sander Berge,M,6.9,John Fleck,M,6.6,Enda Stevens,M,6.7,Oliver Burke,F,6.6,David McGoldrick,F,6.5
8896925,Wolverhampton,Manchester City,1,3,Rui Patrício,G,6.9,Adama Traoré,D,7.3,Willy Boly,D,6.6,Conor Coady,D,6.1,Romain Saïss,D,6.1,Fernando Marçal,D,6.9,João Moutinho,M,6.7,Rúben Neves,M,6.8,Pedro Neto,M,6.5,Raúl Jiménez,F,7.2,Daniel Podence,F,7.3,Ederson,G,6.3,Kyle Walker,D,6.7,John Stones,D,7.0,Nathan Aké,D,6.6,Benjamin Mendy,D,6.1,Fernandinho,M,7.0,Rodri,M,7.0,Phil Foden,M,7.8,Kevin De Bruyne,M,9.6,Raheem Sterling,M,6.4,Gabriel Jesus,F,7.8
8896929,Brighton & Hove Albion,Manchester United,2,3,Mathew Ryan,G,5.8,Ben White,D,6.4,Lewis Dunk,D,6.0,Adam Webster,D,6.7,Tariq Lamptey,M,7.1,Adam Lallana,M,6.1,Steven Alzate,M,7.3,Solly March,M,8.2,Leandro Trossard,F,6.6,Aaron Connolly,F,6.4,Neal Maupay,F,7.7,David De Gea,G,6.6,Aaron Wan-Bissaka,D,6.3,Victor Lindelöf,D,7.3,Harry Maguire,D,6.5,Luke Shaw,D,6.7,Paul Pogba,M,6.2,Nemanja Matić,M,7.4,Mason Greenwood,M,6.6,Bruno Fernandes,M,8.3,Marcus Rashford,M,7.1,Anthony Martial,F,6.6
8896933,Crystal Palace,Everton,1,2,Vicente Guaita,G,6.4,Joel Ward,D,6.0,Cheikhou Kouyaté,D,7.5,Mamadou Sakho,D,6.5,Tyrick Mitchell,D,7.0,Andros Townsend,M,7.7,James McCarthy,M,7.0,James McArthur,M,6.8,Eberechi Eze,M,6.8,Jordan Ayew,F,6.5,Wilfried Zaha,F,6.6,Jordan Pickford,G,6.5,Séamus Coleman,D,7.3,Yerry Mina,D,7.2,Michael Keane,D,6.9,Lucas Digne,D,6.9,Abdoulaye Doucouré,M,7.1,Allan,M,7.0,André Gomes,M,6.7,James Rodríguez,F,7.4,Dominic Calvert-Lewin,F,7.1,Richarlison,F,7.1
8896983,West Bromwich Albion,Chelsea,3,3,Sam Johnstone,G,7.4,Darnell Furlong,D,6.7,Semi Ajayi,D,6.5,Kyle Bartley,D,7.2,Dara OShea,D,6.8,Conor Townsend,D,6.2,Matheus Pereira,M,6.7,Jake Livermore,M,6.6,Romaine Sawyers,M,6.8,Grady Diangana,M,6.9,Callum Robinson,F,8.4,Willy Caballero,G,5.7,Reece James,D,7.6,Andreas Christensen,D,6.7,Thiago Silva,D,5.6,Marcos Alonso,D,6.2,NGolo Kanté,M,6.9,Mateo Kovačić,M,6.7,Mason Mount,M,8.4,Kai Havertz,M,7.1,Timo Werner,M,6.2,Tammy Abraham,F,6.8
8896923,Burnley,Southampton,0,1,Nick Pope,G,6.4,Phil Bardsley,D,6.8,Kevin Long,D,7.2,Jimmy Dunne,D,6.7,Charlie Taylor,D,6.8,Josh Brownhill,M,6.9,Ashley Westwood,M,7.1,Dale Stephens,M,7.5,Dwight McNeil,M,6.8,Chris Wood,F,6.7,Matěj Vydra,F,6.5,Alex McCarthy,G,7.6,Kyle Walker-Peters,D,6.7,Jan Bednarek,D,7.4,Jannik Vestergaard,D,7.5,Ryan Bertrand,D,7.3,Stuart Armstrong,M,6.1,James Ward-Prowse,M,7.1,Oriol Romeu,M,7.1,Moussa Djenepo,M,6.3,Che Adams,F,7.1,Danny Ings,F,7.5
8896946,Sheffield United,Leeds United,0,1,Aaron Ramsdale,G,8.4,Chris Basham,D,7.5,Ethan Ampadu,D,7.0,Jack Robinson,D,7.1,George Baldock,M,6.9,John Lundstram,M,7.3,Sander Berge,M,6.9,Ben Osborn,M,7.3,Enda Stevens,M,7.5,David McGoldrick,F,6.9,Oliver Burke,F,6.5,Illan Meslier,G,8.1,Luke Ayling,D,8.0,Robin Koch,D,7.4,Liam Cooper,D,7.6,Kalvin Phillips,M,7.8,Hélder Costa,M,6.0,Mateusz Klich,M,6.7,Stuart Dallas,M,7.0,Jack Harrison,M,7.2,Patrick Bamford,F,7.4,Tyler Roberts,F,6.5
8896939,Tottenham,Newcastle United,1,1,Hugo Lloris,G,6.3,Matt Doherty,D,6.8,Davinson Sánchez,D,6.8,Eric Dier,D,6.6,Ben Davies,D,6.6,Pierre-Emile Højbjerg,M,6.8,Harry Winks,M,6.9,Lucas Moura,M,7.3,Giovani Lo Celso,M,7.5,Heung-Min Son,M,7.7,Harry Kane,F,7.2,Karl Darlow,G,9.2,Javier Manquillo,D,6.3,Isaac Hayden,D,6.8,Jamaal Lascelles,D,6.8,Federico Fernández,D,7.4,Matt Ritchie,D,6.4,Miguel Almirón,M,6.9,Jonjo Shelvey,M,7.0,Jeff Hendrick,M,6.9,Joelinton,M,6.8,Callum Wilson,F,7.1
8896934,Manchester City,Leicester City,2,5,Ederson,G,5.5,Kyle Walker,D,5.9,Eric García,D,6.1,Nathan Aké,D,6.7,Benjamin Mendy,D,5.7,Fernandinho,M,6.7,Rodri,M,7.1,Riyad Mahrez,M,7.6,Kevin De Bruyne,M,6.9,Phil Foden,M,6.0,Raheem Sterling,F,6.2,Kasper Schmeichel,G,6.4,Timothy Castagne,D,6.7,Daniel Amartey,D,6.5,Jonny Evans,D,6.8,Çağlar Söyüncü,D,6.4,James Justin,D,7.1,Dennis Praet,M,6.3,Youri Tielemans,M,7.5,Nampalys Mendy,M,7.2,Harvey Barnes,M,6.4,Jamie Vardy,F,9.6
8896960,West Ham United,Wolverhampton,4,0,Łukasz Fabiański,G,7.7,Ryan Fredericks,D,7.0,Fabián Balbuena,D,7.2,Angelo Ogbonna,D,7.5,Aaron Cresswell,D,7.6,Arthur Masuaku,D,7.2,Jarrod Bowen,M,8.2,Tomáš Souček,M,7.5,Declan Rice,M,7.5,Pablo Fornals,M,6.6,Michail Antonio,F,7.5,Rui Patrício,G,6.3,Willy Boly,D,6.0,Conor Coady,D,5.9,Romain Saïss,D,6.2,Nélson Semedo,M,7.0,Rúben Neves,M,7.1,João Moutinho,M,6.3,Rúben Vinagre,M,6.7,Adama Traoré,F,7.3,Raúl Jiménez,F,6.2,Pedro Neto,F,6.6
8896937,Fulham,Aston Villa,0,3,Alphonse Aréola,G,6.0,Denis Odoi,D,6.1,Michael Hector,D,6.1,Tim Ream,D,6.4,Kenny Tete,M,6.7,André Zambo Anguissa,M,6.7,Tom Cairney,M,7.5,Joe Bryan,M,7.3,Bobby Reid,F,6.2,Aleksandar Mitrović,F,7.2,Ivan Cavaleiro,F,7.1,Emiliano Martínez,G,7.3,Matty Cash,D,7.6,Ezri Konsa,D,7.3,Tyrone Mings,D,7.9,Matt Targett,D,7.1,John McGinn,M,8.3,Douglas Luiz,M,6.5,Conor Hourihane,M,8.5,Trezeguet,F,6.8,Ollie Watkins,F,6.7,Jack Grealish,F,8.1
8896930,Liverpool,Arsenal,3,1,Alisson,G,6.7,Trent Alexander-Arnold,D,7.9,Joe Gomez,D,7.1,Virgil van Dijk,D,7.2,Andrew Robertson,D,7.2,Naby Keïta,M,6.3,Fabinho,M,7.5,Georginio Wijnaldum,M,6.8,Mohamed Salah,F,7.3,Roberto Firmino,F,6.6,Sadio Mané,F,7.5,Bernd Leno,G,6.9,Rob Holding,D,7.0,David Luiz,D,6.5,Kieran Tierney,D,6.5,Héctor Bellerín,M,6.7,Mohamed Elneny,M,6.5,Granit Xhaka,M,6.6,Ainsley Maitland-Niles,M,6.5,Willian,F,6.9,Alexandre Lacazette,F,6.6,Pierre-Emerick Aubameyang,F,6.4
8897005,Chelsea,Crystal Palace,4,0,Edouard Mendy,G,6.9,César Azpilicueta,D,6.7,Thiago Silva,D,7.6,Kurt Zouma,D,8.2,Ben Chilwell,D,8.9,NGolo Kanté,M,7.0,Jorginho,M,8.5,Callum Hudson-Odoi,M,6.8,Kai Havertz,M,7.2,Timo Werner,M,6.6,Tammy Abraham,F,7.5,Vicente Guaita,G,5.6,Joel Ward,D,6.1,Cheikhou Kouyaté,D,6.0,Mamadou Sakho,D,5.8,Tyrick Mitchell,D,5.9,Andros Townsend,M,7.0,James McArthur,M,6.8,James McCarthy,M,6.5,Eberechi Eze,M,6.2,Wilfried Zaha,F,6.5,Jordan Ayew,F,6.5
8896893,Everton,Brighton & Hove Albion,4,2,Jordan Pickford,G,5.7,Séamus Coleman,D,7.0,Yerry Mina,D,8.1,Michael Keane,D,6.3,Lucas Digne,D,6.6,Abdoulaye Doucouré,M,7.1,Tom Davies,M,7.0,Gylfi Sigurðsson,M,7.2,James Rodríguez,F,9.5,Dominic Calvert-Lewin,F,7.6,Richarlison,F,6.6,Mathew Ryan,G,5.8,Ben White,D,6.5,Lewis Dunk,D,6.2,Adam Webster,D,5.8,Tariq Lamptey,M,6.7,Yves Bissouma,M,7.6,Steven Alzate,M,6.3,Solly March,M,6.7,Leandro Trossard,F,6.5,Neal Maupay,F,7.2,Aaron Connolly,F,6.5
8896898,Leeds United,Manchester City,1,1,Illan Meslier,G,6.4,Luke Ayling,D,7.1,Robin Koch,D,6.4,Liam Cooper,D,7.5,Stuart Dallas,D,7.5,Kalvin Phillips,M,7.0,Hélder Costa,M,6.2,Tyler Roberts,M,6.6,Mateusz Klich,M,6.7,Ezgjan Alioski,M,6.5,Patrick Bamford,F,6.4,Ederson,G,7.1,Kyle Walker,D,6.4,Rúben Dias,D,7.2,Aymeric Laporte,D,6.6,Benjamin Mendy,D,6.2,Kevin De Bruyne,M,7.6,Rodri,M,6.8,Phil Foden,M,6.8,Ferrán Torres,F,6.9,Riyad Mahrez,F,6.7,Raheem Sterling,F,7.9
8896897,Newcastle United,Burnley,3,1,Karl Darlow,G,7.3,Emil Krafth,D,6.8,Fabian Schär,D,6.4,Federico Fernández,D,7.0,Jamal Lewis,D,5.8,Jeff Hendrick,M,6.3,Jonjo Shelvey,M,7.3,Isaac Hayden,M,6.8,Allan Saint-Maximin,M,8.4,Joelinton,F,6.7,Callum Wilson,F,8.4,Nick Pope,G,5.5,Phil Bardsley,D,5.9,Kevin Long,D,6.1,James Tarkowski,D,7.1,Charlie Taylor,D,6.2,Josh Brownhill,M,6.7,Ashley Westwood,M,7.5,Dale Stephens,M,6.4,Dwight McNeil,M,6.8,Ashley Barnes,F,6.8,Chris Wood,F,6.7
8896905,Southampton,West Bromwich Albion,2,0,Alex McCarthy,G,7.4,Kyle Walker-Peters,D,6.8,Jan Bednarek,D,7.3,Jannik Vestergaard,D,7.1,Ryan Bertrand,D,7.4,Stuart Armstrong,M,7.1,James Ward-Prowse,M,7.0,Oriol Romeu,M,7.8,Moussa Djenepo,M,6.9,Che Adams,F,6.6,Danny Ings,F,7.1,Sam Johnstone,G,7.6,Dara OShea,D,6.8,Semi Ajayi,D,6.1,Kyle Bartley,D,6.4,Conor Townsend,D,6.8,Jake Livermore,M,6.4,Romaine Sawyers,M,6.3,Kyle Edwards,M,6.4,Matheus Pereira,M,6.7,Grady Diangana,M,6.9,Callum Robinson,F,6.4
8896896,Leicester City,West Ham United,0,3,Kasper Schmeichel,G,6.2,Daniel Amartey,D,6.6,Jonny Evans,D,6.5,Çağlar Söyüncü,D,6.3,Timothy Castagne,M,7.3,Youri Tielemans,M,6.7,Nampalys Mendy,M,6.4,James Justin,M,6.2,Ayoze Pérez,F,6.6,Jamie Vardy,F,6.4,Harvey Barnes,F,6.9,Łukasz Fabiański,G,6.6,Vladimír Coufal,D,7.5,Fabián Balbuena,D,7.1,Angelo Ogbonna,D,7.1,Aaron Cresswell,D,8.6,Arthur Masuaku,D,6.4,Jarrod Bowen,M,8.0,Tomáš Souček,M,7.4,Declan Rice,M,7.1,Pablo Fornals,M,8.2,Michail Antonio,F,8.0
8896910,Wolverhampton,Fulham,1,0,Rui Patrício,G,7.3,Willy Boly,D,7.1,Conor Coady,D,7.1,Max Kilman,D,7.3,Nélson Semedo,M,6.7,Leander Dendoncker,M,7.1,Rúben Neves,M,6.7,Pedro Neto,M,7.2,Romain Saïss,M,7.0,Raúl Jiménez,F,6.4,Daniel Podence,F,6.7,Alphonse Aréola,G,7.0,Ola Aina,D,6.4,Tim Ream,D,6.8,Maxime Le Marchand,D,6.8,Antonee Robinson,D,7.2,Tom Cairney,M,7.2,André Zambo Anguissa,M,6.9,Ivan Cavaleiro,M,6.5,Bobby Reid,M,6.9,Joe Bryan,M,7.2,Aleksandar Mitrović,F,7.1
8896901,Arsenal,Sheffield United,2,1,Bernd Leno,G,6.4,Héctor Bellerín,D,7.4,David Luiz,D,6.9,Gabriel,D,7.1,Kieran Tierney,D,6.9,Mohamed Elneny,M,7.1,Dani Ceballos,M,7.1,Bukayo Saka,M,7.5,Willian,F,7.0,Edward Nketiah,F,6.9,Pierre-Emerick Aubameyang,F,7.0,Aaron Ramsdale,G,6.4,Chris Basham,D,6.6,John Egan,D,6.5,Jack Robinson,D,6.8,George Baldock,M,6.7,John Lundstram,M,6.6,Sander Berge,M,6.5,Ben Osborn,M,6.7,Enda Stevens,M,7.1,Oliver Burke,F,6.4,David McGoldrick,F,7.4
8896904,Manchester United,Tottenham,1,6,David De Gea,G,5.3,Aaron Wan-Bissaka,D,6.6,Eric Bailly,D,5.8,Harry Maguire,D,5.0,Luke Shaw,D,5.6,Nemanja Matić,M,6.0,Paul Pogba,M,6.3,Mason Greenwood,M,6.4,Bruno Fernandes,M,6.5,Marcus Rashford,M,5.7,Anthony Martial,F,5.3,Hugo Lloris,G,6.4,Serge Aurier,D,8.7,Davinson Sánchez,D,6.9,Eric Dier,D,6.8,Sergio Reguilón,D,6.3,Moussa Sissoko,M,7.2,Pierre-Emile Højbjerg,M,7.7,Tanguy Ndombélé,M,7.7,Érik Lamela,F,7.2,Harry Kane,F,9.0,Heung-Min Son,F,9.0
8896884,Aston Villa,Liverpool,7,2,Emiliano Martínez,G,7.2,Matty Cash,D,6.6,Ezri Konsa,D,6.8,Tyrone Mings,D,6.9,Matt Targett,D,6.3,Douglas Luiz,M,6.5,John McGinn,M,8.6,Trezeguet,M,7.7,Ross Barkley,M,7.5,Jack Grealish,M,10.0,Ollie Watkins,F,9.1,Adrián,G,4.6,Trent Alexander-Arnold,D,6.1,Joe Gomez,D,5.9,Virgil van Dijk,D,6.1,Andrew Robertson,D,6.0,Naby Keïta,M,6.0,Fabinho,M,6.2,Georginio Wijnaldum,M,6.5,Mohamed Salah,F,9.0,Roberto Firmino,F,7.2,Diogo Jota,F,6.7
8897007,Everton,Liverpool,2,2,Jordan Pickford,G,7.3,Séamus Coleman,D,6.5,Yerry Mina,D,5.7,Michael Keane,D,7.6,Lucas Digne,D,7.6,Abdoulaye Doucouré,M,6.4,Allan,M,6.0,André Gomes,M,6.1,James Rodríguez,F,8.1,Dominic Calvert-Lewin,F,7.2,Richarlison,F,6.3,Adrián,G,6.5,Trent Alexander-Arnold,D,6.8,Joël Matip,D,6.6,Virgil van Dijk,D,6.6,Andrew Robertson,D,7.4,Jordan Henderson,M,6.6,Fabinho,M,7.4,Thiago Alcántara,M,7.1,Mohamed Salah,F,7.7,Roberto Firmino,F,6.8,Sadio Mané,F,7.3
8896911,Chelsea,Southampton,3,3,Kepa Arrizabalaga,G,5.6,César Azpilicueta,D,6.7,Andreas Christensen,D,6.7,Kurt Zouma,D,7.1,Ben Chilwell,D,7.2,Jorginho,M,7.1,NGolo Kanté,M,6.8,Christian Pulišić,M,6.6,Kai Havertz,M,6.6,Mason Mount,M,6.2,Timo Werner,F,8.9,Alex McCarthy,G,5.9,Kyle Walker-Peters,D,6.9,Jan Bednarek,D,6.4,Jannik Vestergaard,D,6.8,Ryan Bertrand,D,6.3,Theo Walcott,M,7.2,James Ward-Prowse,M,6.8,Oriol Romeu,M,7.1,Nathan Redmond,M,6.2,Che Adams,F,8.2,Danny Ings,F,7.1
8896916,Manchester City,Arsenal,1,0,Ederson,G,7.6,Kyle Walker,D,7.1,Rúben Dias,D,7.2,Nathan Aké,D,6.8,Rodri,M,7.0,Riyad Mahrez,M,7.4,João Cancelo,M,7.6,Bernardo Silva,M,6.9,Phil Foden,M,6.0,Raheem Sterling,F,7.2,Sergio Agüero,F,7.2,Bernd Leno,G,7.0,Héctor Bellerín,D,6.8,David Luiz,D,7.2,Gabriel,D,7.0,Kieran Tierney,D,5.8,Dani Ceballos,M,7.3,Granit Xhaka,M,6.6,Bukayo Saka,M,7.0,Nicolas Pépé,F,6.8,Willian,F,6.9,Pierre-Emerick Aubameyang,F,7.0
8897001,Newcastle United,Manchester United,1,4,Karl Darlow,G,8.0,Emil Krafth,D,6.7,Jamaal Lascelles,D,7.1,Federico Fernández,D,6.6,Jamal Lewis,D,6.4,Isaac Hayden,M,6.9,Joelinton,M,6.2,Jonjo Shelvey,M,7.2,Jeff Hendrick,M,7.0,Allan Saint-Maximin,M,7.0,Callum Wilson,F,6.7,David De Gea,G,7.3,Aaron Wan-Bissaka,D,7.4,Victor Lindelöf,D,6.5,Harry Maguire,D,7.9,Luke Shaw,D,6.9,Scott McTominay,M,6.8,Fred,M,7.2,Juan Mata,M,7.1,Bruno Fernandes,M,9.0,Daniel James,M,6.9,Marcus Rashford,F,9.0
8896879,Sheffield United,Fulham,1,1,Aaron Ramsdale,G,7.2,Chris Basham,D,8.1,John Egan,D,6.6,Enda Stevens,D,6.6,George Baldock,M,6.7,Sander Berge,M,6.9,Oliver Norwood,M,6.3,John Lundstram,M,6.6,Max Lowe,M,6.7,Oliver McBurnie,F,6.6,David McGoldrick,F,6.6,Alphonse Aréola,G,7.2,Ola Aina,D,6.8,Tosin Adarabioyo,D,7.2,Tim Ream,D,7.1,Ivan Cavaleiro,M,6.8,Tom Cairney,M,7.7,André Zambo Anguissa,M,6.6,Antonee Robinson,M,7.0,Ruben Loftus-Cheek,F,7.1,Ademola Lookman,F,7.7,Aleksandar Mitrović,F,5.8
